-28;-46;-53;235518
-28;-49;-54;235518
-29;-55;-78;235518
-28;-55;-53;235518
-28;-55;-53;235518
-28;-55;-54;235518
-28;-54;-55;235518
-28;-46;-55;235518
-28;-55;-55;235518
-28;-50;-54;235518
-28;-55;-55;235518
-28;-55;-60;235518
-86;-55;-54;235518
-28;-55;-53;235518
-29;-55;-53;235518
-29;-50;-54;235518
-84;-55;-54;235518
-28;-55;-54;235518
-28;-46;-54;235518
-28;-55;-84;235518
-85;-50;-55;235518
-84;-56;-55;235518
-28;-55;-54;235518
-28;-61;-55;235518
-28;-56;-56;235518
-28;-56;-55;235518
-28;-56;-56;235518
-28;-55;-86;235518
-28;-56;-55;235518
-28;-56;-55;235518
-28;-56;-56;235518
-28;-56;-56;235518
-82;-56;-82;235518
-29;-56;-55;235518
-28;-55;-55;235518
-28;-55;-55;235518
-29;-55;-54;235518
-28;-56;-53;235518
-28;-46;-52;235518
-86;-47;-54;235518
-30;-55;-53;235518
-27;-55;-46;285207
-27;-56;-46;285207
-27;-56;-45;285207
-85;-56;-45;285207
-28;-48;-45;285207
-27;-55;-45;285207
-27;-56;-44;285207
-27;-56;-45;285207
-29;-56;-46;285207
-88;-62;-45;285207
-27;-55;-46;285207
-27;-47;-46;285207
-78;-44;-45;285207
-27;-56;-45;285207
-27;-56;-45;285207
-26;-49;-45;285207
-27;-49;-45;285207
-27;-56;-46;285207
-27;-56;-46;285207
-26;-57;-45;285207
-27;-56;-45;285207
-27;-56;-45;285207
-27;-56;-45;285207
-27;-56;-45;285207
-27;-56;-45;285207
-27;-57;-45;285207
-27;-56;-45;285207
-27;-56;-45;285207
-27;-49;-45;285207
-27;-57;-45;285207
-27;-56;-46;285207
-27;-62;-45;285207
-27;-49;-46;285207
-27;-56;-45;285207
-27;-55;-45;285207
-27;-56;-46;285207
-27;-57;-46;285207
-27;-58;-48;285207
-28;-57;-46;285207
-34;-57;-47;285207
-26;-58;-47;285207
-88;-57;-46;285207
-26;-50;-46;285207
-26;-56;-59;285207
-27;-57;-47;285207
-27;-56;-46;285207
-27;-57;-46;285207
-27;-47;-46;285207
-27;-57;-46;285207
-27;-57;-46;285207
-44;-62;-52;336266
-44;-64;-53;336266
-57;-60;-53;336266
-57;-59;-53;336266
-44;-63;-52;336266
-45;-63;-52;336266
-44;-63;-52;336266
-72;-64;-52;336266
-72;-61;-52;336266
-43;-63;-52;336266
-44;-63;-52;336266
-44;-63;-52;336266
-44;-64;-52;336266
-44;-63;-51;336266
-44;-56;-52;336266
-43;-63;-52;336266
-56;-63;-51;336266
-44;-63;-51;336266
-44;-60;-50;336266
-44;-64;-51;336266
-43;-64;-51;336266
-44;-62;-51;336266
-45;-63;-85;336266
-45;-64;-52;336266
-44;-64;-50;336266
-85;-54;-52;336266
-43;-67;-51;336266
-43;-66;-50;336266
-41;-66;-51;336266
-43;-67;-51;336266
-42;-62;-50;336266
-43;-67;-51;336266
-43;-66;-50;336266
-42;-66;-50;336266
-41;-66;-50;336266
-42;-66;-50;336266
-43;-66;-51;336266
-43;-66;-51;336266
-43;-66;-50;336266
-58;-62;-49;336266
-40;-65;-50;336266
-42;-65;-50;336266
-42;-60;-51;336266
-41;-65;-51;336266
-42;-65;-50;336266
-39;-61;-85;336266
-44;-65;-50;336266
-45;-63;-49;336266
-44;-63;-50;336266
-92;-63;-50;336266
-92;-53;-49;385491
-38;-54;-49;385491
-38;-51;-49;385491
-37;-53;-49;385491
-37;-48;-49;385491
-38;-54;-50;385491
-38;-53;-49;385491
-38;-49;-50;385491
-37;-52;-85;385491
-72;-54;-50;385491
-38;-54;-50;385491
-38;-51;-50;385491
-38;-54;-50;385491
-38;-55;-50;385491
-38;-51;-50;385491
-38;-55;-50;385491
-38;-46;-50;385491
-38;-50;-49;385491
-38;-55;-50;385491
-39;-55;-50;385491
-38;-48;-50;385491
-38;-54;-50;385491
-38;-55;-50;385491
-38;-48;-50;385491
-38;-55;-50;385491
-38;-49;-51;385491
-37;-53;-51;385491
-38;-52;-51;385491
-38;-48;-51;385491
-37;-54;-50;385491
-38;-49;-49;385491
-90;-46;-49;385491
-38;-54;-50;385491
-38;-53;-91;385491
-37;-51;-51;385491
-37;-46;-51;385491
-37;-46;-49;385491
-38;-46;-49;385491
-71;-53;-49;385491
-37;-46;-50;385491
-37;-49;-51;385491
-38;-46;-51;385491
-38;-46;-51;385491
-38;-53;-51;385491
-38;-46;-50;385491
-38;-52;-50;385491
-37;-54;-51;385491
-37;-46;-51;385491
-37;-53;-51;385491
-37;-46;-51;385491
-34;-49;-46;435174
-34;-46;-46;435174
-34;-49;-46;435174
-34;-44;-46;435174
-34;-49;-46;435174
-34;-49;-88;435174
-34;-49;-46;435174
-34;-48;-45;435174
-34;-45;-46;435174
-34;-49;-45;435174
-34;-47;-47;435174
-34;-48;-47;435174
-89;-49;-47;435174
-34;-49;-46;435174
-34;-48;-46;435174
-33;-49;-46;435174
-34;-48;-47;435174
-84;-49;-46;435174
-33;-46;-88;435174
-34;-47;-47;435174
-34;-46;-46;435174
-34;-49;-47;435174
-33;-49;-47;435174
-33;-48;-47;435174
-33;-49;-47;435174
-33;-50;-48;435174
-33;-50;-48;435174
-33;-50;-48;435174
-33;-49;-47;435174
-33;-46;-47;435174
-33;-50;-48;435174
-33;-50;-48;435174
-33;-50;-48;435174
-33;-46;-48;435174
-33;-45;-47;435174
-33;-51;-47;435174
-85;-49;-46;435174
-34;-49;-48;435174
-33;-49;-47;435174
-33;-49;-47;435174
-33;-49;-47;435174
-33;-44;-47;435174
-33;-49;-47;435174
-89;-48;-47;435174
-33;-49;-46;435174
-34;-49;-46;435174
-34;-49;-47;435174
-34;-53;-47;435174
-34;-46;-46;435174
-33;-47;-46;435174
-34;-44;-47;485126
-34;-45;-47;485126
-34;-46;-47;485126
-87;-46;-48;485126
-86;-45;-48;485126
-35;-46;-48;485126
-35;-46;-48;485126
-35;-45;-48;485126
-35;-46;-48;485126
-35;-46;-48;485126
-35;-46;-47;485126
-34;-46;-47;485126
-35;-47;-47;485126
-35;-46;-47;485126
-35;-47;-47;485126
-34;-47;-48;485126
-34;-47;-48;485126
-34;-46;-47;485126
-35;-47;-48;485126
-35;-46;-47;485126
-34;-45;-48;485126
-35;-46;-67;485126
-35;-44;-48;485126
-35;-45;-48;485126
-35;-47;-48;485126
-88;-47;-87;485126
-35;-46;-47;485126
-35;-46;-47;485126
-35;-45;-47;485126
-89;-46;-47;485126
-35;-47;-48;485126
-35;-46;-48;485126
-35;-46;-47;485126
-35;-47;-48;485126
-36;-46;-48;485126
-35;-47;-47;485126
-35;-47;-48;485126
-35;-45;-47;485126
-35;-47;-47;485126
-35;-47;-47;485126
-35;-47;-48;485126
-35;-45;-47;485126
-35;-47;-88;485126
-35;-46;-46;485126
-36;-46;-48;485126
-35;-46;-48;485126
-36;-47;-47;485126
-36;-46;-47;485126
-36;-45;-47;485126
-36;-46;-49;485126
-42;-48;-50;535356
-42;-47;-52;535356
-43;-45;-51;535356
-43;-47;-52;535356
-42;-45;-51;535356
-88;-47;-50;535356
-43;-47;-50;535356
-43;-54;-84;535356
-43;-48;-49;535356
-41;-47;-51;535356
-42;-47;-50;535356
-42;-48;-51;535356
-44;-48;-51;535356
-42;-44;-51;535356
-42;-48;-52;535356
-43;-47;-52;535356
-44;-48;-50;535356
-43;-48;-50;535356
-88;-46;-60;535356
-42;-45;-82;535356
-44;-48;-51;535356
-45;-48;-51;535356
-47;-48;-50;535356
-43;-47;-51;535356
-43;-48;-52;535356
-43;-47;-51;535356
-43;-47;-70;535356
-43;-47;-52;535356
-42;-47;-50;535356
-43;-52;-50;535356
-48;-47;-52;535356
-44;-47;-50;535356
-45;-47;-50;535356
-45;-47;-51;535356
-43;-47;-50;535356
-44;-47;-88;535356
-44;-47;-51;535356
-44;-48;-50;535356
-84;-47;-52;535356
-42;-47;-52;535356
-44;-47;-50;535356
-44;-47;-50;535356
-43;-45;-52;535356
-44;-47;-52;535356
-44;-47;-52;535356
-44;-47;-82;535356
-44;-45;-53;535356
-43;-47;-51;535356
-43;-47;-52;535356
-44;-47;-52;535356
-36;-58;-50;100266
-36;-58;-49;100266
-36;-56;-50;100266
-36;-47;-50;100266
-37;-48;-51;100266
-36;-56;-52;100266
-36;-54;-49;100266
-36;-58;-51;100266
-36;-54;-51;100266
-36;-58;-50;100266
-36;-54;-50;100266
-36;-58;-49;100266
-36;-55;-49;100266
-37;-59;-49;100266
-36;-58;-49;100266
-37;-60;-50;100266
-36;-47;-49;100266
-37;-58;-49;100266
-37;-58;-49;100266
-37;-51;-50;100266
-36;-55;-49;100266
-36;-59;-49;100266
-36;-55;-49;100266
-37;-59;-50;100266
-36;-49;-50;100266
-77;-59;-51;100266
-37;-59;-50;100266
-37;-60;-50;100266
-37;-58;-50;100266
-37;-57;-76;100266
-38;-59;-50;100266
-37;-60;-52;100266
-35;-47;-50;100266
-89;-57;-51;100266
-37;-51;-52;100266
-37;-55;-51;100266
-36;-56;-51;100266
-36;-60;-51;100266
-36;-61;-50;100266
-35;-56;-51;100266
-35;-60;-51;100266
-35;-55;-51;100266
-35;-59;-51;100266
-35;-55;-50;100266
-35;-49;-50;100266
-37;-58;-50;100266
-36;-51;-50;100266
-37;-59;-51;100266
-37;-50;-50;100266
-36;-58;-51;100266
-27;-55;-57;137965
-69;-60;-57;137965
-86;-54;-56;137965
-26;-55;-57;137965
-26;-55;-56;137965
-26;-55;-56;137965
-26;-62;-57;137965
-25;-53;-58;137965
-26;-55;-56;137965
-26;-56;-56;137965
-26;-55;-58;137965
-26;-62;-57;137965
-28;-62;-57;137965
-26;-56;-58;137965
-26;-56;-58;137965
-79;-57;-57;137965
-27;-54;-56;137965
-26;-56;-56;137965
-26;-56;-56;137965
-26;-56;-56;137965
-26;-56;-57;137965
-26;-56;-57;137965
-26;-62;-57;137965
-26;-56;-56;137965
-26;-56;-58;137965
-27;-56;-89;137965
-26;-61;-57;137965
-26;-56;-56;137965
-26;-54;-56;137965
-29;-54;-55;137965
-27;-56;-56;137965
-26;-56;-55;137965
-27;-57;-55;137965
-26;-55;-56;137965
-26;-52;-57;137965
-27;-56;-55;137965
-27;-56;-56;137965
-89;-56;-55;137965
-26;-55;-57;137965
-27;-56;-59;137965
-26;-55;-55;137965
-27;-47;-55;137965
-29;-55;-56;137965
-26;-56;-55;137965
-26;-56;-55;137965
-26;-56;-53;137965
-26;-56;-56;137965
-27;-56;-56;137965
-27;-56;-58;137965
-26;-56;-58;137965
-21;-52;-48;185687
-21;-55;-48;185687
-73;-54;-49;185687
-73;-54;-49;185687
-21;-55;-49;185687
-51;-54;-49;185687
-22;-54;-49;185687
-51;-54;-49;185687
-21;-56;-50;185687
-21;-57;-48;185687
-22;-55;-87;185687
-21;-57;-88;185687
-80;-54;-49;185687
-22;-55;-49;185687
-21;-57;-48;185687
-22;-55;-49;185687
-21;-53;-49;185687
-21;-55;-48;185687
-21;-54;-48;185687
-21;-57;-48;185687
-21;-55;-49;185687
-21;-53;-49;185687
-51;-57;-72;185687
-21;-55;-48;185687
-21;-54;-49;185687
-21;-44;-48;185687
-89;-55;-49;185687
-89;-57;-49;185687
-22;-53;-48;185687
-21;-53;-48;185687
-22;-54;-50;185687
-21;-54;-49;185687
-21;-55;-49;185687
-51;-54;-49;185687
-44;-55;-49;185687
-21;-55;-49;185687
-22;-54;-50;185687
-51;-55;-49;185687
-21;-55;-49;185687
-21;-55;-49;185687
-21;-53;-88;185687
-90;-55;-49;185687
-22;-55;-49;185687
-66;-52;-49;185687
-21;-55;-89;185687
-21;-58;-48;185687
-82;-53;-50;185687
-21;-54;-49;185687
-21;-54;-49;185687
-21;-54;-90;185687
-30;-56;-89;235585
-30;-61;-73;235585
-30;-60;-56;235585
-31;-61;-87;235585
-31;-43;-56;235585
-31;-60;-89;235585
-30;-60;-55;235585
-31;-61;-55;235585
-31;-60;-55;235585
-30;-57;-55;235585
-32;-57;-54;235585
-30;-57;-54;235585
-31;-56;-55;235585
-31;-58;-56;235585
-31;-56;-55;235585
-32;-57;-55;235585
-31;-46;-54;235585
-30;-56;-53;235585
-31;-61;-54;235585
-31;-62;-55;235585
-31;-59;-55;235585
-31;-45;-55;235585
-31;-57;-55;235585
-30;-49;-53;235585
-31;-54;-53;235585
-84;-57;-57;235585
-31;-56;-52;235585
-30;-62;-52;235585
-32;-57;-52;235585
-31;-62;-52;235585
-32;-61;-52;235585
-31;-58;-52;235585
-31;-57;-52;235585
-87;-57;-52;235585
-31;-62;-88;235585
-31;-62;-52;235585
-32;-57;-52;235585
-32;-56;-52;235585
-31;-50;-54;235585
-30;-62;-53;235585
-32;-57;-53;235585
-31;-57;-53;235585
-32;-57;-56;235585
-30;-62;-52;235585
-31;-62;-53;235585
-31;-57;-72;235585
-31;-59;-53;235585
-31;-57;-54;235585
-30;-57;-54;235585
-30;-62;-54;235585
-32;-57;-44;28682
-32;-57;-44;28682
-31;-57;-74;28682
-32;-54;-44;28682
-32;-54;-84;28682
-85;-52;-44;28682
-31;-54;-44;28682
-31;-48;-82;28682
-31;-57;-85;28682
-31;-53;-84;28682
-31;-57;-84;28682
-32;-56;-45;28682
-85;-56;-45;28682
-42;-56;-45;28682
-31;-56;-84;28682
-32;-57;-85;28682
-31;-57;-45;28682
-31;-48;-45;28682
-84;-53;-46;28682
-31;-56;-85;28682
-86;-48;-85;28682
-32;-54;-85;28682
-31;-54;-46;28682
-31;-56;-43;28682
-30;-49;-43;28682
-30;-56;-44;28682
-81;-55;-44;28682
-81;-54;-44;28682
-31;-55;-44;28682
-31;-52;-44;28682
-30;-55;-83;28682
-30;-56;-83;28682
-30;-54;-73;28682
-30;-56;-73;28682
-72;-47;-44;28682
-30;-46;-44;28682
-30;-56;-45;28682
-30;-55;-45;28682
-30;-50;-44;28682
-30;-55;-44;28682
-84;-47;-45;28682
-30;-50;-83;28682
-30;-55;-83;28682
-83;-51;-45;28682
-83;-56;-45;28682
-83;-51;-45;28682
-83;-53;-45;28682
-31;-54;-84;28682
-30;-52;-44;28682
-84;-53;-45;28682
-89;-53;-44;339145
-25;-54;-44;339145
-25;-55;-44;339145
-25;-55;-44;339145
-25;-55;-44;339145
-25;-55;-44;339145
-25;-55;-44;339145
-25;-55;-44;339145
-89;-55;-88;339145
-26;-55;-45;339145
-90;-55;-45;339145
-25;-47;-75;339145
-89;-56;-74;339145
-89;-56;-45;339145
-24;-56;-75;339145
-25;-54;-45;339145
-25;-55;-44;339145
-25;-55;-76;339145
-25;-48;-45;339145
-25;-55;-45;339145
-25;-47;-45;339145
-25;-54;-44;339145
-25;-53;-44;339145
-25;-55;-44;339145
-25;-46;-45;339145
-25;-55;-45;339145
-25;-52;-45;339145
-25;-55;-44;339145
-25;-47;-45;339145
-25;-53;-43;339145
-24;-54;-43;339145
-24;-52;-44;339145
-87;-43;-44;339145
-24;-45;-43;339145
-24;-54;-44;339145
-24;-53;-44;339145
-87;-54;-44;339145
-24;-54;-44;339145
-24;-54;-83;339145
-25;-55;-89;339145
-24;-55;-82;339145
-25;-55;-45;339145
-25;-47;-89;339145
-25;-55;-45;339145
-25;-55;-45;339145
-25;-55;-44;339145
-25;-55;-45;339145
-25;-55;-45;339145
-25;-50;-45;339145
-25;-54;-43;339145
-38;-59;-43;386633
-38;-60;-46;386633
-37;-60;-46;386633
-37;-61;-46;386633
-39;-52;-46;386633
-39;-60;-47;386633
-39;-61;-48;386633
-87;-61;-87;386633
-39;-61;-47;386633
-39;-55;-47;386633
-39;-56;-69;386633
-39;-61;-46;386633
-39;-60;-46;386633
-39;-55;-46;386633
-85;-53;-46;386633
-39;-61;-46;386633
-38;-58;-46;386633
-38;-53;-47;386633
-39;-61;-45;386633
-39;-54;-46;386633
-39;-57;-45;386633
-39;-56;-45;386633
-40;-60;-46;386633
-39;-61;-46;386633
-39;-54;-44;386633
-74;-60;-46;386633
-38;-59;-45;386633
-38;-60;-81;386633
-59;-53;-45;386633
-38;-55;-45;386633
-86;-53;-72;386633
-86;-59;-45;386633
-39;-59;-45;386633
-39;-53;-45;386633
-39;-56;-45;386633
-39;-60;-45;386633
-39;-56;-46;386633
-40;-59;-86;386633
-39;-55;-45;386633
-39;-50;-45;386633
-39;-60;-45;386633
-39;-54;-46;386633
-39;-60;-46;386633
-39;-58;-80;386633
-38;-59;-80;386633
-39;-60;-44;386633
-62;-54;-46;386633
-39;-53;-45;386633
-95;-55;-48;386633
-38;-60;-90;386633
-35;-53;-46;435181
-35;-51;-44;435181
-69;-51;-47;435181
-35;-52;-46;435181
-35;-54;-46;435181
-35;-50;-46;435181
-35;-53;-46;435181
-35;-53;-46;435181
-35;-50;-46;435181
-35;-53;-46;435181
-35;-52;-46;435181
-35;-51;-46;435181
-35;-51;-46;435181
-35;-53;-46;435181
-35;-54;-46;435181
-35;-54;-46;435181
-36;-54;-46;435181
-35;-53;-46;435181
-35;-53;-46;435181
-35;-52;-46;435181
-35;-53;-45;435181
-36;-53;-45;435181
-36;-53;-46;435181
-36;-52;-46;435181
-35;-53;-46;435181
-36;-52;-46;435181
-36;-53;-45;435181
-36;-50;-46;435181
-36;-52;-46;435181
-35;-54;-66;435181
-36;-54;-66;435181
-35;-53;-45;435181
-35;-53;-46;435181
-35;-54;-46;435181
-35;-49;-45;435181
-35;-54;-45;435181
-35;-53;-46;435181
-35;-54;-45;435181
-33;-52;-46;435181
-35;-49;-46;435181
-35;-54;-46;435181
-35;-52;-46;435181
-35;-53;-46;435181
-35;-52;-46;435181
-35;-53;-45;435181
-35;-53;-46;435181
-85;-54;-45;435181
-35;-52;-46;435181
-35;-52;-46;435181
-35;-53;-46;435181
-35;-44;-54;485521
-37;-44;-53;485521
-36;-44;-88;485521
-36;-44;-53;485521
-37;-44;-53;485521
-36;-44;-53;485521
-36;-45;-52;485521
-36;-44;-55;485521
-36;-44;-55;485521
-36;-44;-53;485521
-37;-44;-53;485521
-37;-45;-55;485521
-36;-44;-55;485521
-36;-44;-55;485521
-36;-46;-52;485521
-77;-44;-55;485521
-37;-44;-55;485521
-37;-44;-53;485521
-37;-44;-53;485521
-77;-42;-55;485521
-37;-44;-52;485521
-37;-44;-53;485521
-37;-44;-55;485521
-37;-44;-55;485521
-37;-44;-55;485521
-37;-44;-55;485521
-39;-45;-54;485521
-37;-44;-54;485521
-37;-45;-53;485521
-37;-45;-53;485521
-36;-44;-53;485521
-37;-44;-76;485521
-37;-44;-55;485521
-37;-44;-55;485521
-36;-45;-55;485521
-37;-44;-53;485521
-37;-44;-76;485521
-37;-44;-51;485521
-75;-44;-62;485521
-37;-44;-62;485521
-76;-44;-53;485521
-76;-44;-74;485521
-36;-44;-55;485521
-37;-44;-91;485521
-39;-44;-53;485521
-37;-44;-54;485521
-35;-43;-53;485521
-36;-45;-53;485521
-36;-43;-53;485521
-36;-44;-53;485521
-37;-49;-53;5361
-37;-49;-52;5361
-38;-49;-51;5361
-37;-49;-51;5361
-37;-49;-52;5361
-37;-49;-86;5361
-37;-49;-53;5361
-37;-49;-53;5361
-36;-49;-50;5361
-37;-48;-51;5361
-37;-49;-52;5361
-37;-51;-52;5361
-37;-49;-52;5361
-37;-49;-51;5361
-36;-49;-50;5361
-36;-49;-50;5361
-37;-50;-49;5361
-36;-49;-52;5361
-36;-49;-52;5361
-36;-49;-50;5361
-84;-49;-51;5361
-36;-49;-51;5361
-36;-49;-51;5361
-36;-49;-50;5361
-36;-49;-48;5361
-36;-49;-51;5361
-37;-48;-50;5361
-36;-48;-50;5361
-36;-49;-52;5361
-36;-49;-52;5361
-36;-49;-50;5361
-37;-48;-51;5361
-37;-49;-51;5361
-36;-49;-52;5361
-37;-49;-51;5361
-37;-50;-91;5361
-37;-49;-91;5361
-37;-49;-85;5361
-37;-49;-52;5361
-38;-49;-86;5361
-38;-49;-50;5361
-38;-49;-50;5361
-37;-49;-49;5361
-37;-48;-50;5361
-37;-49;-51;5361
-38;-49;-49;5361
-37;-48;-50;5361
-37;-49;-51;5361
-37;-49;-50;5361
-37;-48;-50;5361
-44;-53;-75;549189
-47;-55;-45;549189
-47;-54;-43;549189
-43;-54;-75;549189
-87;-54;-45;549189
-89;-55;-85;549189
-43;-56;-45;549189
-43;-56;-75;549189
-42;-55;-45;549189
-42;-56;-47;549189
-41;-55;-86;549189
-40;-54;-86;549189
-42;-55;-45;549189
-40;-55;-44;549189
-42;-56;-44;549189
-40;-55;-47;549189
-41;-55;-44;549189
-43;-56;-44;549189
-43;-55;-45;549189
-40;-55;-45;549189
-40;-55;-45;549189
-45;-60;-45;549189
-45;-56;-46;549189
-43;-57;-46;549189
-45;-55;-45;549189
-44;-55;-46;549189
-42;-54;-47;549189
-43;-56;-46;549189
-43;-54;-46;549189
-41;-55;-46;549189
-43;-55;-46;549189
-41;-54;-47;549189
-42;-54;-47;549189
-41;-54;-46;549189
-87;-55;-46;549189
-87;-54;-47;549189
-60;-55;-46;549189
-88;-57;-46;549189
-41;-56;-69;549189
-41;-55;-46;549189
-42;-54;-46;549189
-41;-56;-46;549189
-42;-57;-46;549189
-42;-57;-46;549189
-44;-56;-46;549189
-44;-57;-45;549189
-43;-56;-45;549189
-41;-56;-45;549189
-40;-55;-45;549189
-40;-55;-45;549189
-39;-53;-44;549214
-38;-53;-41;549214
-39;-55;-44;549214
-39;-54;-44;549214
-38;-54;-44;549214
-38;-52;-42;549214
-43;-54;-83;549214
-37;-55;-47;549214
-39;-54;-43;549214
-40;-54;-46;549214
-41;-55;-46;549214
-40;-55;-46;549214
-40;-52;-45;549214
-38;-55;-44;549214
-41;-56;-44;549214
-40;-55;-45;549214
-40;-53;-47;549214
-42;-54;-43;549214
-41;-56;-46;549214
-40;-55;-46;549214
-40;-49;-44;549214
-40;-54;-44;549214
-40;-53;-45;549214
-40;-55;-46;549214
-40;-53;-47;549214
-39;-54;-45;549214
-41;-52;-46;549214
-39;-54;-48;549214
-41;-54;-73;549214
-42;-53;-43;549214
-40;-53;-43;549214
-40;-53;-45;549214
-41;-54;-46;549214
-40;-54;-44;549214
-40;-53;-45;549214
-41;-54;-45;549214
-40;-53;-46;549214
-39;-53;-45;549214
-41;-54;-47;549214
-41;-52;-44;549214
-43;-55;-45;549214
-40;-55;-43;549214
-40;-55;-46;549214
-41;-54;-46;549214
-40;-53;-44;549214
-40;-55;-45;549214
-77;-54;-90;549214
-39;-53;-43;549214
-39;-52;-44;549214
-39;-54;-44;549214
-46;-56;-44;541694
-46;-57;-45;541694
-46;-56;-47;541694
-48;-57;-45;541694
-47;-55;-46;541694
-48;-56;-46;541694
-48;-54;-92;541694
-49;-55;-45;541694
-70;-55;-44;541694
-52;-56;-40;541694
-45;-55;-40;541694
-47;-55;-45;541694
-47;-58;-45;541694
-47;-57;-45;541694
-47;-56;-45;541694
-47;-57;-45;541694
-47;-56;-45;541694
-46;-56;-90;541694
-44;-56;-46;541694
-48;-55;-47;541694
-48;-55;-46;541694
-44;-58;-47;541694
-46;-57;-52;541694
-44;-59;-46;541694
-46;-56;-43;541694
-47;-57;-45;541694
-46;-56;-59;541694
-84;-57;-59;541694
-45;-56;-59;541694
-49;-55;-45;541694
-49;-55;-46;541694
-49;-55;-45;541694
-45;-55;-46;541694
-47;-53;-45;541694
-89;-53;-46;541694
-46;-56;-46;541694
-91;-55;-45;541694
-48;-55;-46;541694
-46;-55;-46;541694
-47;-54;-46;541694
-46;-57;-48;541694
-46;-55;-47;541694
-46;-55;-45;541694
-46;-53;-47;541694
-48;-55;-47;541694
-90;-56;-47;541694
-48;-56;-46;541694
-47;-54;-72;541694
-49;-56;-46;541694
-49;-56;-45;541694
-40;-52;-51;544132
-41;-53;-49;544132
-40;-53;-50;544132
-40;-54;-50;544132
-40;-51;-48;544132
-40;-53;-49;544132
-39;-51;-49;544132
-39;-55;-50;544132
-38;-52;-50;544132
-90;-54;-52;544132
-39;-52;-52;544132
-39;-52;-52;544132
-38;-52;-47;544132
-38;-53;-47;544132
-39;-53;-48;544132
-40;-53;-73;544132
-45;-52;-73;544132
-40;-52;-51;544132
-41;-54;-49;544132
-42;-53;-48;544132
-40;-53;-51;544132
-40;-53;-52;544132
-82;-53;-51;544132
-40;-51;-49;544132
-40;-53;-51;544132
-40;-51;-49;544132
-40;-53;-49;544132
-40;-51;-49;544132
-39;-52;-50;544132
